"ID","REFERENCE","INVOICE_DATE","ORDER_ID","AMOUNT","DESCRIPTION","STATUS","HOLD_REASON"
3062,INV_PO014.2,2022-10-15 00:00:00.000,574,,Invoice payment SN#002,Paid,
3063,INV_PO014.2,2022-10-15 00:00:00.000,623,,Invoice payment SN#002,Paid,
3064,INV_PO014.2,2022-10-15 00:00:00.000,630,,Invoice payment SN#002,Paid,
3065,INV_PO014.2,2022-10-15 00:00:00.000,197,,Invoice payment SN#002,Paid,
3066,INV_PO014.2,2022-10-15 00:00:00.000,327,,Invoice payment SN#002,Paid,
3067,INV_PO014.2,2022-10-15 00:00:00.000,387,,Invoice payment SN#002,Paid,
3068,INV_PO014.2,2022-10-15 00:00:00.000,415,,Invoice payment SN#002,Paid,
3069,INV_PO014.2,2022-10-15 00:00:00.000,416,,Invoice payment SN#002,Paid,
3070,INV_PO014.2,2022-10-15 00:00:00.000,461,,Invoice payment SN#002,Paid,
3071,INV_PO014.2,2022-10-15 00:00:00.000,834,,Invoice payment SN#002,Paid,
3072,INV_PO014.2,2022-10-15 00:00:00.000,878,,Invoice payment SN#002,Paid,
3073,INV_PO014.3,2022-10-27 00:00:00.000,245,15900,Invoice payment SN#003,Paid,
3074,INV_PO014.3,2022-10-27 00:00:00.000,246,15900,Invoice payment SN#003,Paid,
3075,INV_PO014.3,2022-10-27 00:00:00.000,411,15900,Invoice payment SN#003,Paid,
3076,INV_PO014.3,2022-10-27 00:00:00.000,775,15900,Invoice payment SN#003,Paid,
3077,INV_PO014.3,2022-10-27 00:00:00.000,837,15900,Invoice payment SN#003,Paid,
3078,INV_PO014.3,2022-10-27 00:00:00.000,881,15900,Invoice payment SN#003,Paid,
3079,INV_PO014.4,2022-11-05 00:00:00.000,495,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
3080,INV_PO014.4,2022-11-05 00:00:00.000,499,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
3081,INV_PO014.4,2022-11-05 00:00:00.000,533,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
3082,INV_PO014.4,2022-11-05 00:00:00.000,579,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
3083,INV_PO014.4,2022-11-05 00:00:00.000,148,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
3084,INV_PO014.4,2022-11-05 00:00:00.000,162,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
3085,INV_PO014.4,2022-11-05 00:00:00.000,234,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
3086,INV_PO014.4,2022-11-05 00:00:00.000,267,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
3087,INV_PO014.4,2022-11-05 00:00:00.000,290,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
3088,INV_PO014.4,2022-11-05 00:00:00.000,884,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
3089,INV_PO014.4,2022-11-05 00:00:00.000,886,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
3090,,,628,,,,
3091,,,144,,,,
3092,,,163,,,,
3093,,,231,,,,
3094,,,322,,,,
3095,,,767,,,,
3096,INV_PO014.3,2022-10-27 00:00:00.000,673,,Invoice payment SN#003,Paid,
3097,INV_PO014.3,2022-10-27 00:00:00.000,325,,Invoice payment SN#003,Paid,
3098,INV_PO014.3,2022-10-27 00:00:00.000,413,,Invoice payment SN#003,Paid,
3099,INV_PO014.1,2022-10-03 00:00:00.000,493,17300,Invoice payment SN#001,Paid,
3100,INV_PO014.1,2022-10-03 00:00:00.000,565,17300,Invoice payment SN#001,Paid,
3101,INV_PO014.1,2022-10-03 00:00:00.000,566,17300,Invoice payment SN#001,Paid,
3102,INV_PO014.1,2022-10-03 00:00:00.000,381,17300,Invoice payment SN#001,Paid,
3103,INV_PO014.1,2022-10-03 00:00:00.000,528,13500,Invoice payment SN#001,Paid,
3104,INV_PO014.1,2022-10-03 00:00:00.000,262,13500,Invoice payment SN#001,Paid,
3105,INV_PO014.1,2022-10-03 00:00:00.000,410,13500,Invoice payment SN#001,Paid,
3106,INV_PO014.1,2022-10-03 00:00:00.000,830,13500,Invoice payment SN#001,Paid,
3107,INV_PO014.1,2022-10-03 00:00:00.000,634,4275,Invoice payment SN#001,Paid,
3108,INV_PO014.1,2022-10-03 00:00:00.000,676,4275,Invoice payment SN#001,Paid,
3109,INV_PO014.1,2022-10-03 00:00:00.000,260,4275,Invoice payment SN#001,Paid,
3110,INV_PO014.1,2022-10-03 00:00:00.000,416,4275,Invoice payment SN#001,Paid,
3111,INV_PO014.1,2022-10-03 00:00:00.000,417,4275,Invoice payment SN#001,Paid,
3112,INV_PO014.1,2022-10-03 00:00:00.000,461,4275,Invoice payment SN#001,Paid,
3113,INV_PO014.3,2022-10-27 00:00:00.000,675,900,Invoice payment SN#003,Pending,Pointers not compatible with system
3114,INV_PO014.3,2022-10-27 00:00:00.000,181,900,Invoice payment SN#003,Pending,Pointers not compatible with system
3115,INV_PO014.3,2022-10-27 00:00:00.000,197,900,Invoice payment SN#003,Pending,Pointers not compatible with system
3116,INV_PO014.3,2022-10-27 00:00:00.000,295,900,Invoice payment SN#003,Pending,Pointers not compatible with system
3117,INV_PO014.3,2022-10-27 00:00:00.000,383,900,Invoice payment SN#003,Pending,Pointers not compatible with system
3118,INV_PO014.3,2022-10-27 00:00:00.000,415,900,Invoice payment SN#003,Pending,Pointers not compatible with system
3119,INV_PO014.3,2022-10-27 00:00:00.000,416,900,Invoice payment SN#003,Pending,Pointers not compatible with system
3120,INV_PO014.3,2022-10-27 00:00:00.000,927,900,Invoice payment SN#003,Pending,Pointers not compatible with system
3121,INV_PO014.4,2022-11-05 00:00:00.000,525,,Invoice payment SN#004,Paid,
3122,INV_PO014.4,2022-11-05 00:00:00.000,634,,Invoice payment SN#004,Paid,
3123,INV_PO014.4,2022-11-05 00:00:00.000,211,,Invoice payment SN#004,Paid,
3124,INV_PO014.4,2022-11-05 00:00:00.000,261,,Invoice payment SN#004,Paid,
3125,INV_PO014.4,2022-11-05 00:00:00.000,383,,Invoice payment SN#004,Paid,
3126,INV_PO014.4,2022-11-05 00:00:00.000,384,,Invoice payment SN#004,Paid,
3127,INV_PO014.4,2022-11-05 00:00:00.000,879,,Invoice payment SN#004,Paid,
3128,INV_PO014.4,2022-11-05 00:00:00.000,928,,Invoice payment SN#004,Paid,
3129,INV_PO014.4,2022-11-05 00:00:00.000,525,11900,Invoice payment SN#004,Paid,
3130,INV_PO014.4,2022-11-05 00:00:00.000,529,11900,Invoice payment SN#004,Paid,
3131,INV_PO014.4,2022-11-05 00:00:00.000,684,11900,Invoice payment SN#004,Paid,
3132,INV_PO014.4,2022-11-05 00:00:00.000,461,11900,Invoice payment SN#004,Paid,
3133,INV_PO014.1,2022-10-03 00:00:00.000,494,7920,Invoice payment SN#001,Paid,
3134,INV_PO014.1,2022-10-03 00:00:00.000,576,7920,Invoice payment SN#001,Paid,
3135,INV_PO014.1,2022-10-03 00:00:00.000,677,7920,Invoice payment SN#001,Paid,
3136,INV_PO014.1,2022-10-03 00:00:00.000,147,7920,Invoice payment SN#001,Paid,
3137,INV_PO014.1,2022-10-03 00:00:00.000,289,7920,Invoice payment SN#001,Paid,
3138,INV_PO014.1,2022-10-03 00:00:00.000,418,7920,Invoice payment SN#001,Paid,
3139,INV_PO014.1,2022-10-03 00:00:00.000,464,7920,Invoice payment SN#001,Paid,
3140,INV_PO014.1,2022-10-03 00:00:00.000,876,7920,Invoice payment SN#001,Paid,
3141,INV_PO014.1,2022-10-03 00:00:00.000,934,7920,Invoice payment SN#001,Paid,
3142,INV_PO014.2,2022-10-15 00:00:00.000,494,3550,Invoice payment SN#002,Pending,
3143,INV_PO014.2,2022-10-15 00:00:00.000,677,3550,Invoice payment SN#002,Pending,
3144,INV_PO014.2,2022-10-15 00:00:00.000,232,3550,Invoice payment SN#002,Pending,
3145,INV_PO014.2,2022-10-15 00:00:00.000,724,3550,Invoice payment SN#002,Pending,
3146,INV_PO014.2,2022-10-15 00:00:00.000,775,3550,Invoice payment SN#002,Pending,
3147,INV_PO014.2,2022-10-15 00:00:00.000,883,3550,Invoice payment SN#002,Pending,
3148,INV_PO014.1,2022-10-03 00:00:00.000,497,,Invoice payment SN#001,Paid,
3149,INV_PO014.1,2022-10-03 00:00:00.000,567,,Invoice payment SN#001,Paid,
3150,INV_PO014.1,2022-10-03 00:00:00.000,575,,Invoice payment SN#001,Paid,
3151,INV_PO014.1,2022-10-03 00:00:00.000,246,,Invoice payment SN#001,Paid,
3152,INV_PO014.1,2022-10-03 00:00:00.000,264,,Invoice payment SN#001,Paid,
3153,INV_PO014.1,2022-10-03 00:00:00.000,289,,Invoice payment SN#001,Paid,
3154,INV_PO014.1,2022-10-03 00:00:00.000,329,,Invoice payment SN#001,Paid,
3155,INV_PO014.1,2022-10-03 00:00:00.000,458,,Invoice payment SN#001,Paid,
3156,INV_PO014.1,2022-10-03 00:00:00.000,724,,Invoice payment SN#001,Paid,
3157,INV_PO014.1,2022-10-03 00:00:00.000,774,,Invoice payment SN#001,Paid,
3158,INV_PO014.1,2022-10-03 00:00:00.000,775,,Invoice payment SN#001,Paid,
3159,INV_PO014.1,2022-10-03 00:00:00.000,935,,Invoice payment SN#001,Paid,
3160,INV_PO014.3,2022-10-27 00:00:00.000,569,5300,Invoice payment SN#003,Paid,
3161,INV_PO014.3,2022-10-27 00:00:00.000,578,5300,Invoice payment SN#003,Paid,
3162,INV_PO014.3,2022-10-27 00:00:00.000,580,5300,Invoice payment SN#003,Paid,
3416,INV_PO014.3,2022-10-27 00:00:00.000,570,,Invoice payment SN#003,Paid,
3417,INV_PO014.3,2022-10-27 00:00:00.000,628,,Invoice payment SN#003,Paid,
3418,INV_PO014.3,2022-10-27 00:00:00.000,208,,Invoice payment SN#003,Paid,
3419,INV_PO014.3,2022-10-27 00:00:00.000,359,,Invoice payment SN#003,Paid,
3420,INV_PO014.3,2022-10-27 00:00:00.000,762,,Invoice payment SN#003,Paid,
3421,INV_PO014.3,2022-10-27 00:00:00.000,1120,,Invoice payment SN#003,Paid,
3422,INV_PO014.3,2022-10-27 00:00:00.000,1246,,Invoice payment SN#003,Paid,
3423,INV_PO014.1,2022-10-03 00:00:00.000,622,17300,Invoice payment SN#001,Paid,
3424,INV_PO014.1,2022-10-03 00:00:00.000,683,17300,Invoice payment SN#001,Paid,
3425,INV_PO014.1,2022-10-03 00:00:00.000,164,17300,Invoice payment SN#001,Paid,
3426,INV_PO014.1,2022-10-03 00:00:00.000,382,17300,Invoice payment SN#001,Paid,
3427,INV_PO014.1,2022-10-03 00:00:00.000,717,17300,Invoice payment SN#001,Paid,
3428,INV_PO014.1,2022-10-03 00:00:00.000,875,17300,Invoice payment SN#001,Paid,
3429,INV_PO014.1,2022-10-03 00:00:00.000,981,17300,Invoice payment SN#001,Paid,
3430,INV_PO014.1,2022-10-03 00:00:00.000,1400,17300,Invoice payment SN#001,Paid,
3431,INV_PO014.1,2022-10-03 00:00:00.000,1469,17300,Invoice payment SN#001,Paid,
3432,INV_PO014.1,2022-10-03 00:00:00.000,527,13500,Invoice payment SN#001,Paid,
3433,INV_PO014.1,2022-10-03 00:00:00.000,566,13500,Invoice payment SN#001,Paid,
3434,INV_PO014.1,2022-10-03 00:00:00.000,629,13500,Invoice payment SN#001,Paid,
3435,INV_PO014.1,2022-10-03 00:00:00.000,143,13500,Invoice payment SN#001,Paid,
3436,INV_PO014.1,2022-10-03 00:00:00.000,263,13500,Invoice payment SN#001,Paid,
3437,INV_PO014.1,2022-10-03 00:00:00.000,381,13500,Invoice payment SN#001,Paid,
3438,INV_PO014.1,2022-10-03 00:00:00.000,717,13500,Invoice payment SN#001,Paid,
3439,INV_PO014.1,2022-10-03 00:00:00.000,833,13500,Invoice payment SN#001,Paid,
3440,INV_PO014.1,2022-10-03 00:00:00.000,989,13500,Invoice payment SN#001,Paid,
3441,INV_PO014.1,2022-10-03 00:00:00.000,1187,13500,Invoice payment SN#001,Paid,
3442,INV_PO014.1,2022-10-03 00:00:00.000,1469,13500,Invoice payment SN#001,Paid,
3443,INV_PO014.1,2022-10-03 00:00:00.000,632,4275,Invoice payment SN#001,Paid,
3444,INV_PO014.1,2022-10-03 00:00:00.000,181,4275,Invoice payment SN#001,Paid,
3445,INV_PO014.1,2022-10-03 00:00:00.000,388,4275,Invoice payment SN#001,Paid,
3446,INV_PO014.1,2022-10-03 00:00:00.000,720,4275,Invoice payment SN#001,Paid,
3447,INV_PO014.1,2022-10-03 00:00:00.000,771,4275,Invoice payment SN#001,Paid,
3448,INV_PO014.1,2022-10-03 00:00:00.000,991,4275,Invoice payment SN#001,Paid,
3449,INV_PO014.1,2022-10-03 00:00:00.000,992,4275,Invoice payment SN#001,Paid,
3450,INV_PO014.1,2022-10-03 00:00:00.000,1060,4275,Invoice payment SN#001,Paid,
3451,INV_PO014.1,2022-10-03 00:00:00.000,1192,4275,Invoice payment SN#001,Paid,
3452,INV_PO014.1,2022-10-03 00:00:00.000,1193,4275,Invoice payment SN#001,Paid,
3453,INV_PO014.1,2022-10-03 00:00:00.000,1464,4275,Invoice payment SN#001,Paid,
3454,INV_PO014.3,2022-10-27 00:00:00.000,623,900,Invoice payment SN#003,Pending,Pointers not compatible with system
3455,INV_PO014.3,2022-10-27 00:00:00.000,624,900,Invoice payment SN#003,Pending,Pointers not compatible with system
3456,INV_PO014.3,2022-10-27 00:00:00.000,631,900,Invoice payment SN#003,Pending,Pointers not compatible with system
3457,INV_PO014.3,2022-10-27 00:00:00.000,633,900,Invoice payment SN#003,Pending,Pointers not compatible with system
3458,INV_PO014.3,2022-10-27 00:00:00.000,685,900,Invoice payment SN#003,Pending,Pointers not compatible with system
3459,INV_PO014.3,2022-10-27 00:00:00.000,146,900,Invoice payment SN#003,Pending,Pointers not compatible with system
3460,INV_PO014.3,2022-10-27 00:00:00.000,180,900,Invoice payment SN#003,Pending,Pointers not compatible with system
3461,INV_PO014.3,2022-10-27 00:00:00.000,196,900,Invoice payment SN#003,Pending,Pointers not compatible with system
3462,INV_PO014.3,2022-10-27 00:00:00.000,362,900,Invoice payment SN#003,Pending,Pointers not compatible with system
3463,INV_PO014.3,2022-10-27 00:00:00.000,387,900,Invoice payment SN#003,Pending,Pointers not compatible with system
3464,INV_PO014.3,2022-10-27 00:00:00.000,723,900,Invoice payment SN#003,Pending,Pointers not compatible with system
3465,INV_PO014.3,2022-10-27 00:00:00.000,770,900,Invoice payment SN#003,Pending,Pointers not compatible with system
3466,INV_PO014.3,2022-10-27 00:00:00.000,1127,900,Invoice payment SN#003,Pending,Pointers not compatible with system
3467,INV_PO014.3,2022-10-27 00:00:00.000,1340,900,Invoice payment SN#003,Pending,Pointers not compatible with system
3468,INV_PO014.4,2022-11-05 00:00:00.000,624,,Invoice payment SN#004,Paid,
3469,INV_PO014.4,2022-11-05 00:00:00.000,165,,Invoice payment SN#004,Paid,
3470,INV_PO014.4,2022-11-05 00:00:00.000,180,,Invoice payment SN#004,Paid,
3471,INV_PO014.4,2022-11-05 00:00:00.000,196,,Invoice payment SN#004,Paid,
3472,INV_PO014.4,2022-11-05 00:00:00.000,198,,Invoice payment SN#004,Paid,
3473,INV_PO014.4,2022-11-05 00:00:00.000,260,,Invoice payment SN#004,Paid,
3474,INV_PO014.4,2022-11-05 00:00:00.000,295,,Invoice payment SN#004,Paid,
3475,INV_PO014.4,2022-11-05 00:00:00.000,388,,Invoice payment SN#004,Paid,
3476,INV_PO014.4,2022-11-05 00:00:00.000,720,,Invoice payment SN#004,Paid,
3477,INV_PO014.4,2022-11-05 00:00:00.000,878,,Invoice payment SN#004,Paid,
3478,INV_PO014.4,2022-11-05 00:00:00.000,931,,Invoice payment SN#004,Paid,
3479,INV_PO014.4,2022-11-05 00:00:00.000,1115,,Invoice payment SN#004,Paid,
3480,INV_PO014.4,2022-11-05 00:00:00.000,1128,,Invoice payment SN#004,Paid,
3481,INV_PO014.4,2022-11-05 00:00:00.000,1404,,Invoice payment SN#004,Paid,
3482,INV_PO014.4,2022-11-05 00:00:00.000,1473,,Invoice payment SN#004,Paid,
3483,INV_PO014.4,2022-11-05 00:00:00.000,686,11900,Invoice payment SN#004,Paid,
3484,INV_PO014.4,2022-11-05 00:00:00.000,211,11900,Invoice payment SN#004,Paid,
3485,INV_PO014.4,2022-11-05 00:00:00.000,383,11900,Invoice payment SN#004,Paid,
3486,INV_PO014.4,2022-11-05 00:00:00.000,415,11900,Invoice payment SN#004,Paid,
3487,INV_PO014.4,2022-11-05 00:00:00.000,933,11900,Invoice payment SN#004,Paid,
3488,INV_PO014.4,2022-11-05 00:00:00.000,1129,11900,Invoice payment SN#004,Paid,
3489,INV_PO014.4,2022-11-05 00:00:00.000,1190,11900,Invoice payment SN#004,Paid,
3490,INV_PO014.4,2022-11-05 00:00:00.000,1195,11900,Invoice payment SN#004,Paid,
3491,INV_PO014.4,2022-11-05 00:00:00.000,1464,11900,Invoice payment SN#004,Paid,
3492,INV_PO014.4,2022-11-05 00:00:00.000,1473,11900,Invoice payment SN#004,Paid,
3493,INV_PO014.1,2022-10-03 00:00:00.000,497,7920,Invoice payment SN#001,Paid,
3494,INV_PO014.1,2022-10-03 00:00:00.000,498,7920,Invoice payment SN#001,Paid,
3495,INV_PO014.1,2022-10-03 00:00:00.000,246,7920,Invoice payment SN#001,Paid,
3496,INV_PO014.1,2022-10-03 00:00:00.000,329,7920,Invoice payment SN#001,Paid,
3497,INV_PO014.1,2022-10-03 00:00:00.000,389,7920,Invoice payment SN#001,Paid,
3498,INV_PO014.1,2022-10-03 00:00:00.000,419,7920,Invoice payment SN#001,Paid,
3499,INV_PO014.1,2022-10-03 00:00:00.000,880,7920,Invoice payment SN#001,Paid,
3500,INV_PO014.1,2022-10-03 00:00:00.000,883,7920,Invoice payment SN#001,Paid,
3501,INV_PO014.1,2022-10-03 00:00:00.000,1064,7920,Invoice payment SN#001,Paid,
3502,INV_PO014.1,2022-10-03 00:00:00.000,1407,7920,Invoice payment SN#001,Paid,
3503,INV_PO014.2,2022-10-15 00:00:00.000,496,3550,Invoice payment SN#002,Pending,
3504,INV_PO014.2,2022-10-15 00:00:00.000,147,3550,Invoice payment SN#002,Pending,
3505,INV_PO014.2,2022-10-15 00:00:00.000,246,3550,Invoice payment SN#002,Pending,
3506,INV_PO014.2,2022-10-15 00:00:00.000,831,3550,Invoice payment SN#002,Pending,
3507,INV_PO014.2,2022-10-15 00:00:00.000,836,3550,Invoice payment SN#002,Pending,
3508,INV_PO014.2,2022-10-15 00:00:00.000,996,3550,Invoice payment SN#002,Pending,
3509,INV_PO014.2,2022-10-15 00:00:00.000,1131,3550,Invoice payment SN#002,Pending,
3510,INV_PO014.2,2022-10-15 00:00:00.000,1249,3550,Invoice payment SN#002,Pending,
3511,INV_PO014.2,2022-10-15 00:00:00.000,1261,3550,Invoice payment SN#002,Pending,
3512,INV_PO014.1,2022-10-03 00:00:00.000,496,,Invoice payment SN#001,Paid,
3513,INV_PO014.1,2022-10-03 00:00:00.000,836,,Invoice payment SN#001,Paid,
3514,INV_PO014.1,2022-10-03 00:00:00.000,876,,Invoice payment SN#001,Paid,
3515,INV_PO014.1,2022-10-03 00:00:00.000,982,,Invoice payment SN#001,Paid,
3516,INV_PO014.1,2022-10-03 00:00:00.000,1116,,Invoice payment SN#001,Paid,
3517,INV_PO014.1,2022-10-03 00:00:00.000,1197,,Invoice payment SN#001,Paid,
3518,INV_PO014.3,2022-10-27 00:00:00.000,499,5300,Invoice payment SN#003,Paid,
3519,INV_PO014.3,2022-10-27 00:00:00.000,626,5300,Invoice payment SN#003,Paid,
3520,INV_PO014.3,2022-10-27 00:00:00.000,363,5300,Invoice payment SN#003,Paid,
3521,INV_PO014.3,2022-10-27 00:00:00.000,412,5300,Invoice payment SN#003,Paid,
3522,INV_PO014.3,2022-10-27 00:00:00.000,777,5300,Invoice payment SN#003,Paid,
3523,INV_PO014.3,2022-10-27 00:00:00.000,939,5300,Invoice payment SN#003,Paid,
3524,INV_PO014.3,2022-10-27 00:00:00.000,1001,5300,Invoice payment SN#003,Paid,
3525,INV_PO014.3,2022-10-27 00:00:00.000,1118,5300,Invoice payment SN#003,Paid,
3526,INV_PO014.3,2022-10-27 00:00:00.000,1200,5300,Invoice payment SN#003,Paid,
3527,INV_PO014.3,2022-10-27 00:00:00.000,1414,5300,Invoice payment SN#003,Paid,
3528,INV_PO014.3,2022-10-27 00:00:00.000,1478,5300,Invoice payment SN#003,Paid,
3529,INV_PO014.3,2022-10-27 00:00:00.000,1479,5300,Invoice payment SN#003,Paid,
3530,INV_PO014.3,2022-10-27 00:00:00.000,766,12125,Invoice payment SN#003,Paid,
3531,INV_PO014.3,2022-10-27 00:00:00.000,1003,12125,Invoice payment SN#003,Paid,
3532,INV_PO014.3,2022-10-27 00:00:00.000,1054,12125,Invoice payment SN#003,Paid,
3533,INV_PO014.3,2022-10-27 00:00:00.000,1398,12125,Invoice payment SN#003,Paid,
3534,INV_PO014.3,2022-10-27 00:00:00.000,1479,12125,Invoice payment SN#003,Paid,
3535,INV_PO014.1,2022-10-03 00:00:00.000,234,72500,Invoice payment SN#001,Pending,
3536,INV_PO014.1,2022-10-03 00:00:00.000,290,72500,Invoice payment SN#001,Pending,
3537,INV_PO014.1,2022-10-03 00:00:00.000,412,72500,Invoice payment SN#001,Pending,
3538,INV_PO014.1,2022-10-03 00:00:00.000,420,72500,Invoice payment SN#001,Pending,
3539,INV_PO014.1,2022-10-03 00:00:00.000,726,72500,Invoice payment SN#001,Pending,
3540,INV_PO014.1,2022-10-03 00:00:00.000,727,72500,Invoice payment SN#001,Pending,
3541,INV_PO014.1,2022-10-03 00:00:00.000,839,72500,Invoice payment SN#001,Pending,
3542,INV_PO014.1,2022-10-03 00:00:00.000,984,72500,Invoice payment SN#001,Pending,
3543,INV_PO014.1,2022-10-03 00:00:00.000,999,72500,Invoice payment SN#001,Pending,
3544,INV_PO014.1,2022-10-03 00:00:00.000,1198,72500,Invoice payment SN#001,Pending,
3545,INV_PO014.1,2022-10-03 00:00:00.000,1199,72500,Invoice payment SN#001,Pending,
3546,INV_PO014.1,2022-10-03 00:00:00.000,1200,72500,Invoice payment SN#001,Pending,
3547,,,532,,,,
3548,,,535,,,,
3549,,,687,,,,
3550,,,390,,,,
3551,,,884,,,,
3552,,,886,,,,
3553,,,984,,,,
3554,,,1000,,,,
3555,,,1198,,,,
3556,,,1345,,,,
3557,,,1478,,,,
3558,,,1267,,,,
3559,,,1347,,,,
3560,INV_PO001,2022-02-28 00:00:00.000,730,,Part payment for vehicle spare parts,Paid,
3561,INV_PO001,2022-02-28 00:00:00.000,1136,,Part payment for vehicle spare parts,Paid,
3562,INV_PO001,2022-02-28 00:00:00.000,1417,,Part payment for vehicle spare parts,Paid,
3563,INV_PO001,2022-02-28 00:00:00.000,586,600,Part payment for vehicle spare parts,Paid,
3564,INV_PO001,2022-02-28 00:00:00.000,467,600,Part payment for vehicle spare parts,Paid,
3565,INV_PO001,2022-02-28 00:00:00.000,731,600,Part payment for vehicle spare parts,Paid,
3566,INV_PO001,2022-02-28 00:00:00.000,942,600,Part payment for vehicle spare parts,Paid,
3567,INV_PO001,2022-02-28 00:00:00.000,1008,600,Part payment for vehicle spare parts,Paid,
3568,,,504,,,,
3569,,,468,,,,
3570,,,1272,,,,
3571,,,1420,,,,
3572,INV_PO002.1,2022-03-01 00:00:00.000,943,100000,Part payment for purchase of car,Paid,
3573,,,691,,,,
3574,INV_PO003.1,2022-03-22 00:00:00.000,304,,Purchase of screens.,Paid,
3575,INV_PO003.1,2022-03-22 00:00:00.000,393,20300,Purchase of screens.,Paid,
3576,INV_PO003.1,2022-03-22 00:00:00.000,948,20300,Purchase of screens.,Paid,
3577,INV_PO003.1,2022-03-22 00:00:00.000,1490,20300,Purchase of screens.,Paid,
3578,INV_PO003.1,2022-03-22 00:00:00.000,424,5000,Purchase of screens.,Paid,
3579,INV_PO003.1,2022-03-22 00:00:00.000,1352,5000,Purchase of screens.,Paid,
3580,INV_PO003.1,2022-03-22 00:00:00.000,1427,5000,Purchase of screens.,Paid,
3581,INV_PO003.1,2022-03-22 00:00:00.000,1428,5000,Purchase of screens.,Paid,
3582,INV_PO001,2022-02-28 00:00:00.000,506,,Part payment for vehicle spare parts,Paid,
3583,INV_PO001,2022-02-28 00:00:00.000,251,,Part payment for vehicle spare parts,Paid,
3584,INV_PO001,2022-02-28 00:00:00.000,783,,Part payment for vehicle spare parts,Paid,
3585,,,332,,,,
3586,,,1143,,,,
3587,INV_PO004,2022-02-15 00:00:00.000,1071,,Payment for pen,Paid,
